Unnamed: 0,Código,Comuna,Sector,Trimestre,TRIBUTOS SOBRE EL USO DE BS. Y LA REALIZACION DE ACTIVIDADES,PATENTES Y TASAS POR DERECHOS,Patentes Municipales,De Beneficio Municipal,De Beneficio Fondo Común Municipal,Derechos de Aseo,En Impuesto Territorial,En Patentes Municipales,Cobro Directo,Otros Derechos,Urbanización y Construcción,Permisos Provisorios,Propaganda,Transferencia de Vehículos,Otros,Derechos de Explotación,Concesiones,Otras,PERMISOS Y LICENCIAS,Permisos de Circulación,De Beneficio Municipal .1,De Beneficio Fondo Común Municipal .1,Licencias de Conducir y similares,Otros .1,PARTICIPACION EN IMPUESTO TERRITORIAL (ART. 37 DL 3063),OTROS TRIBUTOS,TRANSFERENCIAS CORRIENTES,DEL SECTOR PRIVADO,DE OTRAS ENTIDADES PUBLICAS,De la Subsecretaría de Desarrollo Regional y Administrativo,Fortalecimiento de la Gestión Municipal,Compensación por Viviendas Sociales,Otras Transferencias Corrientes de la SUBDERE.,De la Subsecretaría de Educación,Subvención de Escolaridad,Subvención Fiscal Mensual,Subvención para Educación Especial,Otros Aportes,Subvención Escolar Preferencial ley N°20.248,Fondo de Apoyo a la Educación Pública,Otros .2,Anticipos de la subvención de Escolaridad,De la Junta Nacional de Jardínes Infantiles,Convenios Educación Prebásica,Del Servicio Nacional de Menores,Subvención Menores en Situación Irregular,Del Servicio de Salud,Atención Primaria Ley Nº 19.378 Art. 49,Aportes Afectados,Anticipos del Aporte Estatal,Del Tesoro Público,Patentes Acuícolas Ley Nº 20.033 Art. 8º,Aporte Fiscal Ley Nº 20.198 Art. 7º,Aporte Extraordinario Ley Nº 20.362,Bonificación Adicional Ley de Incentivo al Retiro,Otras Transferencias Corrientes del Tesoro Público,De Gobierno Regional,2% Subvención para actividades de carácter cultural,2% Subvención para actividades de carácter Deportivo,De Otras Entidades Públicas,De Otras Municipalidades,De la Municipalidad a Servicios Incorporados a su Gestión,DE EMPRESAS PUBLICAS NO FINANC.,DE EMPRESAS PUBLICAS FINANCIERAS,DE GOBIERNOS EXTRANJEROS,DE ORGANISMOS INTERNACIONALES,RENTAS DE LA PROPIEDAD,ARRIENDO DE ACTIVOS NO FINANCIEROS,DIVIDENDOS,INTERESES,PARTICIPACION DE UTILIDADES,OTRAS RENTAS DE LA PROPIEDAD,INGRESOS DE OPERACIÓN,VENTA DE BIENES,VENTA DE SERVICIOS,OTROS INGRESOS CORRIENTES,RECUPERACIONES Y REEMBOLSOS POR LICENCIAS MEDICAS,Reembolso Art. 4º Ley N º 19.345 y Ley Nº 19.117 Artículo Único,Recuperaciones Art. 12 Ley Nº 18.196 y Ley Nº 19.117 Artículo Único,MULTAS Y SANCIONES PECUNIARIAS,Multas - De Beneficio Municipal,Multas Ley de Tránsito,"Multas Art. 14 N°6, Inc. 2°, ley N°18.695 - Multas TAG","Multas Art. 42, Decreto N°900 de 1996, Ministerio de Obras Públicas",Otras Multas de Beneficio Municipal,Multas - De Beneficio Fondo Común Municipal,"Multas Art. 14 N°6, Inc. 1°, ley N°18.695 Equipo de Registro","Multas Art. 14 N°6, Inc. 2°, ley N°18.695 - Multas TAG .1","Multas Art. 42, Decreto N°900, de 1996, Ministerio de Obras Públicas",Otras Multas de Beneficio Fondo Común Municipal,Multas Ley de Alcoholes - De Beneficio Municipal,Multas Ley de Alcoholes - De Beneficio Servicios de Salud,Reg. de Multas de Tráns. no Pagadas - De Beneficio Municipal,Reg. de Multas de Tráns. no Pagadas - De Beneficio Otras Municipalidades,Multas Juzgado de Policía Local - De Beneficio Otras Municipalidades,Intereses,"PARTIC. DEL FONDO COMUN MUNICIPAL - Art. 38 D.L. Nº 3.063, de 1979",Participación Anual,Compensaciones Fondo Común Municipal,Aportes Extraordinarios,Aportes Extraordinarios .1,Anticipos de Aportes del Fondo Común Municipal por Leyes Especiales.,FONDOS DE TERCEROS,Arancel al Registro de Multas de Tránsito No Pagadas,Cobros Judiciales a favor de Empresas Concesionarias,Otros Fondos de Terceros,OTROS,Devoluc. y Reintegros no Provenientes de Impuestos,Otros .3,VENTA DE ACTIVOS NO FINANCIEROS,TERRENOS,EDIFICIOS,VEHICULOS,MOBILIARIO Y OTROS,MAQUINAS Y EQUIPOS,EQUIPOS INFORMATICOS,PROGRAMAS INFORMATICOS,OTROS ACTIVOS NO FINANCIEROS,VENTA DE ACTIVOS FINANCIEROS,VENTA O RESCATE DE TITULOS Y VALORES,Depósitos a Plazo,Cuotas de Fondos Mutuos,Letras Hipotecarias,Otros .4,VENTA DE ACCIONES Y PARTICIPACIONES DE CAPITAL,OTROS ACTIVOS FINANCIEROS,RECUPERACION DE PRESTAMOS,HIPOTECARIOS,POR ANTICIPOS A CONTRATISTAS,POR ANTICIPOS POR CAMBIO DE RESID.,POR VENTAS A PLAZO,INGRESOS POR PERCIBIR,TRANSFERENCIAS PARA GASTOS DE CAPITAL,DEL SECTOR PRIVADO .1,De la Comunidad - Programa Pavimentos Participativos,Otras .1,DE OTRAS ENTIDADES PUBLICAS .1,De la Subsecretaría de Desarrollo Regional y Administrativo .1,Programa Mejoramiento Urbano y Equipamiento Comunal (PMU),Programa Mejoramiento de Barrios (PMB),Otras Transferencias para Gastos de Capital de la SUBDERE,De la Subsecretaría de Educación .1,Infraestructura Educacional,Otros Aportes .1,Del Tesoro Público .1,Patentes Mineras Ley Nº 19.143,Casinos de Juegos Ley Nº 19.995,Patentes Geotérmicas Ley Nº 19.657,Otras Transferencias para Gastos de Capital del Tesoro Público,De la Junta Nacional de Jardines Infantiles,"Convenio para Construcción, Adecuación y Habilitación de Espacios Educativos",De Otras Entidades Públicas .1,De Empresas Públicas No Financieras,De Zona Franca de Iquique S.A.,DE GOBIERNOS EXTRANJEROS .1,Donación del Gobierno de Japón,ENDEUDAMIENTO,ENDEUDAMIENTO INTERNO,Empréstitos,Créditos de Proveedores,SALDO INICIAL DE CAJA,Total,anio,categoria,archivo_origen,CXC TRIBUTOS SOBRE EL USO DE BS. Y LA REALIZACION DE ACTIVIDADES,CXC TRANSFERENCIAS CORRIENTES,Subvención de Escolaridad - Subvención Fiscal Mensual,Subvención de Escolaridad - Subvención para Educación Especial,Subvención Escolar Preferencial ley N°20.248 .1,De la Dirección de Educación Pública,Fondo de Apoyo a la Educación Pública .1,Donación de Gobiernos Extranjeros,CXC RENTAS DE LA PROPIEDAD,CXC INGRESOS DE OPERACIÓN,CXC OTROS INGRESOS CORRIENTES,Registro de Multas de Pasajeros Infractores de Beneficio Municipal,Multas e Intereses,Registro de Multas de Pasajeros Infractores de Beneficio Otras Municipalidades,Otros .5,CXC VENTA DE ACTIVOS NO FINANCIEROS,CXC VENTA DE ACTIVOS FINANCIEROS,Otros .6,CXC RECUPERACION DE PRESTAMOS,CXC TRANSFERENCIAS PARA GASTOS DE CAPITAL,De la Dirección de Educación Pública .1,Mejoramiento de Infraestructura Escolar Pública,Otros .7,CXC ENDEUDAMIENTO,Subvención para actividades de carácter cultural,Subvención para actividades de carácter Deportivo,Subvención para Otras Actividades,"Aportes Fiscales Adicionales por Aplicación de la Ley N° 21.591, sobre Royalty a la Minería","Aplicación Art. 14, N° 7, del D.F.L. N° 1 de 2006, del Ministerio del Interior  Fondo Comunas Mineras","Aplicación Art. 14, N° 8, del D.F.L. N° 1 de 2006, del Ministerio del Interior  Fondo Equidad Territorial",Ingresos por Cobro de Pagos en Exceso,Ingresos por Cobro de Pagos Duplicados,De Gobierno Regional .1,Fondo Nacional de Desarrollo Regional (FNDR),Fondo Regional de Iniciativa Regional (FRIL),Otros .8,Fondo de Apoyo de la Educación Pública,Donación del Gobierno Extranjero,Otras Transferencias Corrientes de la SUBDERE,Donación de Gobierno Extranjero
,1403,COLCHANE,EDUCACION ,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764893.0,0.0,764893.0,0.0,0.0,0.0,0.0,429893.0,429893.0,376180.0,53713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34036.0,0.0,34036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798929.0,2015,Ingresos Educación,ingresos_educacion(2015).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1107,ALTO HOSPICIO,EDUCACION ,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500722.0,0.0,2500722.0,0.0,0.0,0.0,0.0,2425722.0,1848254.0,1848254.0,0.0,577468.0,496515.0,80953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188091.0,84956.0,0.0,84956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103135.0,0.0,103135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2688813.0,2015,Ingresos Educación,ingresos_educacion(2015).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1404,HUARA,EDUCACION ,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1664154.0,0.0,1664154.0,0.0,0.0,0.0,0.0,1275572.0,924635.0,886659.0,37976.0,350937.0,129573.0,187773.0,33591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16068.0,0.0,0.0,0.0,0.0,16068.0,0.0,0.0,0.0,0.0,0.0,372514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63458.0,63458.0,0.0,63458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1727612.0,2015,Ingresos Educación,ingresos_educacion(2015).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1405,PICA,EDUCACION ,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2320487.0,0.0,2320487.0,0.0,0.0,0.0,0.0,1618829.0,1520581.0,1270554.0,250027.0,98248.0,0.0,0.0,98248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80769.0,0.0,0.0,0.0,0.0,80769.0,0.0,0.0,0.0,0.0,0.0,620889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85125.0,82933.0,82933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2192.0,0.0,2192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2405612.0,2015,Ingresos Educación,ingresos_educacion(2015).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1101,IQUIQUE,EDUCACION ,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21123994.0,13333.0,21110661.0,0.0,0.0,0.0,0.0,19815004.0,15004743.0,14508432.0,496311.0,4799416.0,2281408.0,0.0,2518008.0,10845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63053.0,63053.0,0.0,684016.0,0.0,548588.0,0.0,0.0,0.0,0.0,23843.0,23843.0,0.0,0.0,0.0,0.0,5902.0,0.0,5902.0,707204.0,707204.0,707204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21860943.0,2015,Ingresos Educación,ingresos_educacion(2015).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1401,POZO ALMONTE,EDUCACION ,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6480313.0,51238.0,6429075.0,274160.0,0.0,0.0,274160.0,6052173.0,4192013.0,3722792.0,469221.0,1860160.0,620445.0,530329.0,709386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94742.0,0.0,0.0,0.0,0.0,94742.0,0.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7372.0,0.0,7372.0,286032.0,210476.0,210476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75556.0,16586.0,58970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211922.0,211922.0,211922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643944.0,7629583.0,2015,Ingresos Educación,ingresos_educacion(2015).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1402,CAMIÑA,EDUCACION ,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070106.0,0.0,1070106.0,0.0,0.0,0.0,0.0,877498.0,602432.0,602432.0,0.0,275066.0,82501.0,160917.0,31648.0,0.0,34712.0,34712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22956.0,0.0,134940.0,0.0,0.0,0.0,0.0,6271.0,0.0,0.0,0.0,0.0,6271.0,0.0,0.0,0.0,31150.0,30340.0,30340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,0.0,810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1107527.0,2015,Ingresos Educación,ingresos_educacion(2015).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2101,ANTOFAGASTA,EDUCACION ,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57359892.0,0.0,57359892.0,0.0,0.0,0.0,0.0,48337567.0,24600418.0,21779215.0,2821203.0,23717075.0,6183632.0,2996344.0,14537099.0,20074.0,1158195.0,1158195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413094.0,0.0,7451036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6283.0,0.0,6283.0,2486737.0,2324286.0,2204432.0,119854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162451.0,162451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224423.0,0.0,0.0,0.0,224423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60077335.0,2015,Ingresos Educación,ingresos_educacion(2015).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2102,MEJILLONES,EDUCACION ,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3397908.0,0.0,3397908.0,0.0,0.0,0.0,0.0,2979747.0,2406168.0,2406168.0,0.0,573579.0,0.0,0.0,573579.0,0.0,258161.0,258161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1340.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1284.0,1284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3399248.0,2015,Ingresos Educación,ingresos_educacion(2015).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2103,SIERRA GORDA,EDUCACION ,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140444.0,0.0,1140444.0,0.0,0.0,0.0,0.0,483444.0,264769.0,241639.0,23130.0,218675.0,86700.0,96970.0,35005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57754.0,36407.0,36407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21347.0,2383.0,18964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31831.0,1230029.0,2015,Ingresos Educación,ingresos_educacion(2015).xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
