anio,codigo_comuna,comuna,sector_modelo,sector_origen,trimestre,codigo_indicador,indicador,valor,archivo_origen
2018,4204,SALAMANCA,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,4301,OVALLE,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,4302,COMBARBALÁ,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,4303,MONTE PATRIA,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,4304,PUNITAQUI,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,4305,RÍO HURTADO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,5502,CALERA,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,5101,VALPARAÍSO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,5102,CASABLANCA,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,5103,CONCÓN,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,5104,JUAN FERNÁNDEZ,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,5105,PUCHUNCAVÍ,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,5107,QUINTERO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,5109,VIÑA DEL MAR,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,5201,ISLA DE PASCUA,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,5301,LOS ANDES,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,5302,CALLE LARGA,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,5303,RINCONADA,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,5304,SAN ESTEBAN,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,5401,LA LIGUA,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,5402,CABILDO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,5403,PAPUDO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,5404,PETORCA,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,5405,ZAPALLAR,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,5501,QUILLOTA,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,5503,HIJUELAS,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,5504,LA CRUZ,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,5506,NOGALES,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,5601,SAN ANTONIO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,5602,ALGARROBO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,5603,CARTAGENA,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,5604,EL QUISCO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,5605,EL TABO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,5606,SANTO DOMINGO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,5701,SAN FELIPE,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,5702,CATEMU,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,5704,PANQUEHUE,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,5705,PUTAENDO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,5706,SANTA MARÍA,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,5801,QUILPUÉ,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,5802,LIMACHE,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,5803,OLMUÉ,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,5804,VILLA ALEMANA,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,5703,LLAILLAY,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,6101,RANCAGUA,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,6102,CODEGUA,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,6103,COINCO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,6104,COLTAUCO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,6105,DOÑIHUE,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,6106,GRANEROS,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,6107,LAS CABRAS,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,6108,MACHALÍ,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,6109,MALLOA,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,6110,MOSTAZAL,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,6111,OLIVAR,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,6112,PEUMO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,6113,PICHIDEGUA,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,6114,QUINTA DE TILCOCO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,6115,RENGO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,6116,REQUINOA,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,6117,SAN VICENTE,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,6201,PICHILEMU,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,6202,LA ESTRELLA,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,6203,LITUECHE,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,6205,NAVIDAD,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,6206,PAREDONES,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,6301,SAN FERNANDO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,6302,CHÉPICA,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,6303,CHIMBARONGO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,6304,LOLOL,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,6305,NANCAGUA,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,6306,PALMILLA,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,6307,PERALILLO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,6308,PLACILLA,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,6309,PUMANQUE,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,6310,SANTA CRUZ,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,6204,MARCHIHUE,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,7101,TALCA,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,7102,CONSTITUCIÓN,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,7103,CUREPTO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,7104,EMPEDRADO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,7105,MAULE,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,7106,PELARCO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,7107,PENCAHUE,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,7108,RÍO CLARO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,7109,SAN CLEMENTE,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,7110,SAN RAFAEL,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,7201,CAUQUENES,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,7202,CHANCO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,7203,PELLUHUE,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,7301,CURICÓ,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,7302,HUALAÑÉ,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,7303,LICANTÉN,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,7304,MOLINA,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,7305,RAUCO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,7306,ROMERAL,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,7307,SAGRADA FAMILIA,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,7308,TENO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,7309,VICHUQUÉN,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,7401,LINARES,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,7402,COLBÚN,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,7403,LONGAVÍ,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,7404,PARRAL,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,7405,RETIRO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,7406,SAN JAVIER,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,7407,VILLA ALEGRE,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,7408,YERBAS BUENAS,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,8101,CONCEPCIÓN,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,8102,CORONEL,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,8103,CHIGUAYANTE,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,8104,FLORIDA,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,8105,HUALQUI,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,8106,LOTA,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,8107,PENCO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,8108,SAN PEDRO DE LA PAZ,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,8109,SANTA JUANA,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,8110,TALCAHUANO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,8111,TOMÉ,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,8112,HUALPÉN,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,8201,LEBU,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,8202,ARAUCO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,8203,CAÑETE,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,8204,CONTULMO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,8205,CURANILAHUE,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,8301,LOS ÁNGELES,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,8302,ANTUCO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,8303,CABRERO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,8304,LAJA,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,8305,MULCHÉN,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,8306,NACIMIENTO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,8307,NEGRETE,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,8308,QUILACO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,8309,QUILLECO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,8310,SAN ROSENDO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,8311,SANTA BÁRBARA,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,8312,TUCAPEL,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,8313,YUMBEL,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,8314,ALTO BIOBÍO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,8206,LOS ÁLAMOS,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,8207,TIRÚA,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,9205,LONQUIMAY,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,9101,TEMUCO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,9102,CARAHUE,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,9103,CUNCO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,9104,CURARREHUE,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,9105,FREIRE,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,9106,GALVARINO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,9107,GORBEA,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,9108,LAUTARO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,9109,LONCOCHE,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,9110,MELIPEUCO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,9111,NUEVA IMPERIAL,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,9112,PADRE LAS CASAS,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,9113,PERQUENCO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,9114,PITRUFQUÉN,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,9115,PUCÓN,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,9116,SAAVEDRA,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,9117,TEODORO SCHMIDT,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,9118,TOLTÉN,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,9119,VILCÚN,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,9120,VILLARRICA,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,9121,CHOLCHOL,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,9201,ANGOL,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,9202,COLLIPULLI,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,9203,CURACAUTÍN,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,9204,ERCILLA,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,9206,LOS SAUCES,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,9207,LUMACO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,9208,PURÉN,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,9209,RENAICO,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,9210,TRAIGUÉN,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,9211,VICTORIA,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
2018,10101,PUERTO MONTT,Educacion,EDUCACION ,4.0,EEE.08.03.000.000.000,Participación Fondo Común Municipal,0.0,ingresos_educacion(2018).xlsx
