anio,codigo_comuna,nombre_comuna,codigo_region,nombre_region,poblacion_total,ingresos_municipales,ingresos_educacion,ingresos_salud,promedio_escolaridad,porcentaje_alfabetizacion,porcentaje_agua_red,porcentaje_saneamiento,porcentaje_electricidad,porcentaje_hacinamiento,promedio_personas_vivienda,porcentaje_computador,porcentaje_internet_fija,porcentaje_internet_movil,ingresos_municipales_pc,ingresos_educacion_pc,ingresos_salud_pc,ingresos_municipales_pc_norm,ingresos_educacion_pc_norm,ingresos_salud_pc_norm,promedio_escolaridad_norm,porcentaje_alfabetizacion_norm,porcentaje_agua_red_norm,porcentaje_saneamiento_norm,porcentaje_electricidad_norm,porcentaje_computador_norm,porcentaje_internet_fija_norm,porcentaje_internet_movil_norm,porcentaje_hacinamiento_inv,porcentaje_hacinamiento_norm,promedio_personas_vivienda_inv,promedio_personas_vivienda_norm,score_economico,score_capital_humano,score_infraestructura,score_habitabilidad,score_conectividad,iidc,ranking_iidc,percentil_iidc,categoria_iidc
2025,6105,DOÑIHUE,6,Libertador General Bernardo O'Higgins,21925,8977095.0,9507049.0,6210840.0,9.67,95.92,85.13,53.49,89.38,5.01,2.62,46.82,49.05,85.18,409.4456100342075,433.6168301026226,283.2766248574686,1.2305478350214891,22.58727752985122,5.750985373940989,45.08670520231214,79.63549920760701,88.41960410712396,56.41880985688152,93.11544544016868,48.87579656126007,51.17006362557963,83.97973445143259,8.3,62.35912847483096,0.6699999999999999,22.866894197952213,9.856270246271233,62.36110220495958,79.31795313472473,42.61301133639159,61.341864879424094,51.09804036035425,93,73.33333333333333,Medio
2025,6106,GRANEROS,6,Libertador General Bernardo O'Higgins,35938,9758400.0,8200323.0,0.0,9.73,95.09,85.25,79.58,89.33,5.31,2.76,49.04,67.7,83.47,271.53430908787357,228.1797261951138,0.0,0.8160692116206179,11.885975000174067,0.0,45.78034682080926,73.0586370839937,88.54662855933101,84.49370493920155,93.06273062730628,51.545028255380544,71.2822171896905,80.99231306778478,8.0,60.105184072126214,0.5300000000000002,18.088737201365195,4.2340147372648955,59.41949195240148,88.70102137527961,39.096960636745706,67.9398528376186,51.87826830786206,79,77.39130434782608,Medio
2025,6107,LAS CABRAS,6,Libertador General Bernardo O'Higgins,27554,10518536.0,12408468.0,7935135.0,8.92,93.75,58.73,26.44,64.16,4.08,1.86,38.25,27.63,85.61,381.7426145024316,450.3327284604776,287.98486608114973,1.1472892523433436,23.45801549285948,5.846570480647199,36.41618497109827,62.440570522979414,60.47422462157298,27.31087915635425,66.5260938323669,38.57160033665985,28.070743017362233,84.7309573724668,9.23,69.34635612321563,1.43,48.805460750853236,10.150625075283342,49.42837774703884,51.437065870098046,59.07590843703443,50.457766908829626,44.109948807656856,251,27.536231884057973,Bajo
2025,6108,MACHALÍ,6,Libertador General Bernardo O'Higgins,60875,17493750.0,10776282.0,8746235.0,11.05,96.17,86.07,80.53,88.03,2.95,2.68,68.53,76.46,90.17,287.37166324435316,177.02311293634497,143.675318275154,0.8636667957493044,9.22120615139665,2.9168472845667006,61.04046242774568,81.61648177496042,89.41462898274585,85.51597976971915,91.6921454928835,74.97895875916797,80.72899816672057,92.69741439552762,10.36,77.83621337340345,0.6099999999999999,20.819112627986343,4.333906743904219,71.32847210135304,88.87425141511615,49.3276630006949,82.80179044047206,59.33321674030808,18,95.07246376811594,Medio
2025,6109,MALLOA,6,Libertador General Bernardo O'Higgins,13882,6694184.0,6964929.0,3918191.0,8.98,93.97,79.57,36.2,82.16,4.65,2.42,40.75,28.84,84.48,482.22042933294915,501.72374297651635,282.24974787494597,1.4492652766974783,26.134994398728196,5.730138067848241,37.109826589595386,64.1838351822504,82.53413782153063,37.81340794146132,85.50342646283605,41.57749188409282,29.375606599805888,82.75681341719078,8.66,65.06386175807664,0.8700000000000001,29.692832764505123,11.104799247757972,50.646830885922896,68.61699074194267,47.378347261290884,51.236637300363164,45.796721087455516,211,39.130434782608695,Bajo
2025,6110,MOSTAZAL,6,Libertador General Bernardo O'Higgins,27394,9349896.0,12018484.0,7890218.0,9.38,94.22,75.23,53.31,85.01,5.87,2.7,48.69,58.5,85.14,341.3118201065927,438.7268744980653,288.02723224063664,1.0257785430018953,22.85346182653179,5.847430583960284,41.734104046242784,66.16481774960381,77.94008680004235,56.22511567846766,88.50817079599368,51.124203438739926,61.360940364499086,83.9098532494759,7.44,55.89782118707739,0.5899999999999999,20.13651877133105,9.908890317831323,53.9494608979233,74.2244577581679,38.01716997920422,65.46499901757164,48.31299559413968,156,55.072463768115945,Bajo
2025,6111,OLIVAR,6,Libertador General Bernardo O'Higgins,13901,6043448.0,5736889.0,3717314.0,9.69,95.13,87.28,45.54,87.54,4.57,2.65,51.9,50.94,86.63,434.74915473706926,412.6961369685634,267.4134234947126,1.3065951081864757,21.497510092032876,5.428936072954745,45.31791907514451,73.37559429477018,90.6954588758336,47.863983643602715,91.17554032683185,54.983768185643854,53.20823897336352,86.51292802236199,8.74,65.6649135987979,0.6400000000000001,21.843003412969285,9.411013757724698,59.34675668495734,76.57832761542272,43.75395850588359,64.90164506045646,50.79834032488897,97,72.17391304347827,Medio
2025,6112,PEUMO,6,Libertador General Bernardo O'Higgins,14243,5626276.0,4454455.0,1362657.0,9.15,93.46,86.26,58.79,89.18,5.37,2.68,44.2,57.16,81.14,395.020431088956,312.74696342062765,95.67204942778909,1.187194402267884,16.291116877839144,1.9423013008256977,39.075144508670526,60.1426307448494,89.61575103207369,62.122027332400734,92.90458618871904,45.725622219550324,59.915884826916844,76.92173305380854,7.94,59.65439519158527,0.6099999999999999,20.819112627986343,6.473537526977576,49.608887626759966,81.54745485106449,40.236753909785804,60.85441336675857,47.74420945626928,172,50.43478260869565,Bajo
2025,6113,PICHIDEGUA,6,Libertador General Bernardo O'Higgins,20363,7928931.0,9817016.0,3593598.0,8.72,93.34,86.29,41.49,87.44,5.39,2.55,38.27,36.55,80.77,389.3793154250356,482.1006727888818,176.47684525855718,1.170240593270486,25.11282066942218,3.582772692352809,34.10404624277458,59.19175911251985,89.64750714512545,43.50586462929087,91.07011070110701,38.59564746903932,37.69006793917825,76.27533193570929,7.920000000000001,59.50413223140496,0.7400000000000002,25.25597269624574,9.955277985015158,46.64790267764721,74.74116082517445,42.38005246382535,50.85368244797562,44.91561527992755,230,33.6231884057971,Bajo
2025,6114,QUINTA DE TILCOCO,6,Libertador General Bernardo O'Higgins,13558,5980539.0,6290147.0,4133320.0,9.15,93.53,87.55,41.45,88.68,4.93,2.58,43.31,33.61,83.73,441.1077592565275,463.9435757486355,304.86207405222007,1.3257052581878972,24.167010079258,6.189205797780838,39.075144508670526,60.697305863708415,90.98126389329947,43.462821478532234,92.3774380600949,44.655524828664184,34.51957295373665,81.44654088050316,8.38,62.960180315552215,0.71,24.232081911262796,10.560640378408912,49.88622518618947,75.60717447730887,43.59613111340751,53.540546220968,46.63814347525655,197,43.188405797101446,Bajo
2025,6115,RENGO,6,Libertador General Bernardo O'Higgins,63620,18158608.0,33755347.0,15645218.0,9.47,94.7,84.34,66.52,85.71,4.93,2.52,47.94,57.57,84.79,285.4229487582521,530.5776013832128,245.91666142722414,0.857810129239322,27.6380036511247,4.99251614490943,42.77456647398845,69.96830427892239,87.58335979676089,70.44011621650704,89.24617817606747,50.222435974510034,60.35802868543082,83.29839273235503,8.38,62.960180315552215,0.77,26.279863481228666,11.162776641757816,56.37143537645542,82.4232180631118,44.62002189839044,64.62628579743195,51.84074755542948,80,77.10144927536233,Medio
2025,6116,REQUINOA,6,Libertador General Bernardo O'Higgins,29508,10835059.0,7880000.0,7406916.0,9.43,94.58,89.81,50.87,90.75,5.25,2.81,49.79,55.59,84.8,367.1905584926122,267.0462247526095,251.01382675884506,1.1035545032603122,13.910546761662085,5.095997056140495,42.3121387283237,69.01743264659271,93.37355774319892,53.59948348219089,94.55983131259885,52.44679571961043,58.22279736870484,83.31586303284418,8.06,60.55597295266717,0.48,16.38225255972696,6.7033661070209645,55.664785687458206,80.51095751266288,38.46911275619706,64.66181870705314,49.202008154078456,129,62.89855072463768,Bajo
2025,6117,SAN VICENTE,6,Libertador General Bernardo O'Higgins,49559,16625821.0,19209610.0,11505672.0,9.55,94.75,86.14,43.33,88.63,4.65,2.57,46.0,48.16,83.11,335.475312254081,387.61092838838556,232.16110091002642,1.0082375023215615,20.190811346136446,4.713255449168765,43.69942196531793,70.36450079239305,89.48872657986662,45.48584956418809,92.32472324723247,47.889864133702055,50.21028793270786,80.36338225017471,8.66,65.06386175807664,0.7200000000000002,24.573378839590447,8.63743476587559,57.031961378855485,75.76643313042906,44.818620298833544,59.487844772194876,49.14845886923771,131,62.31884057971014,Bajo
2025,6201,PICHILEMU,6,Libertador General Bernardo O'Higgins,19847,17495690.0,9910665.0,2068497.0,10.09,94.66,43.66,27.85,49.2,2.21,1.32,47.92,48.1,85.69,881.5281906585378,499.3533027661611,104.2221494432408,2.6493448212441373,26.011517201391225,2.115882513745529,49.94219653179191,69.65134706814578,44.52207049857097,28.828150220596154,50.75382182393253,50.19838884213057,50.14558395341313,84.87071977638016,11.100000000000001,83.39594290007514,1.97,67.23549488054607,10.258914845460298,59.796771799968845,41.368014181033224,75.3157188903106,61.73823085730795,49.69553011481619,113,67.53623188405797,Bajo
2025,6202,LA ESTRELLA,6,Libertador General Bernardo O'Higgins,4609,4955387.0,2435514.0,1855721.0,9.12,94.16,30.18,17.84,41.16,2.5,1.25,39.36,17.03,86.11,1075.1544803645043,528.4256888696029,402.6298546322413,3.2312692716760627,27.525909650637303,8.174053917322214,38.728323699421956,65.68938193343897,30.25299036731237,18.056601743247608,42.277279915656294,39.90621618372009,16.639706675293866,85.60447239692523,10.81,81.21712997746056,2.04,69.62457337883959,12.97707761321186,52.208852816430465,30.195624008738758,75.42085167815007,47.38346508531307,43.63717424036885,258,25.507246376811594,Bajo
2025,6203,LITUECHE,6,Libertador General Bernardo O'Higgins,8852,5521289.0,4745728.0,1049641.0,9.19,93.92,37.25,27.17,54.44,3.42,1.62,42.9,16.98,87.54,623.7335065521916,536.1192950745594,118.57670582919114,1.8745686784968505,27.926672735676256,2.4073038192152207,39.53757225433526,63.78763866877974,37.73684767651106,28.096416657699347,56.27833421191355,44.16255861488517,16.585786692548258,88.10272536687633,9.89,74.30503380916605,1.67,56.99658703071672,10.736181744462776,51.662605461557504,40.70386618204132,65.65081041994138,49.617023558103256,43.674097473221245,256,26.08695652173913,Bajo
2025,6204,MARCHIHUE,6,Libertador General Bernardo O'Higgins,8715,9063701.0,6314523.0,1519158.0,8.91,93.36,50.21,22.2,59.53,3.43,1.72,40.52,19.99,81.01,1040.0115892139988,724.5580034423408,174.31531841652324,3.1256508267303778,37.742521908925475,3.538890111994572,36.30057803468208,59.35023771790809,51.45548851487245,22.74830517593888,61.64470216130733,41.300949861728995,19.831769653833707,76.69461914744934,9.88,74.22990232907588,1.57,53.58361774744027,14.80235428255014,47.82540787629509,45.28283195070622,63.90676003825808,45.94244622100401,43.551960073762714,262,24.347826086956523,Bajo
2025,6205,NAVIDAD,6,Libertador General Bernardo O'Higgins,8885,9039297.0,5294265.0,3385594.0,9.52,93.52,41.42,3.29,53.04,2.59,1.35,38.99,21.02,80.67,1017.3660101294316,595.8655036578504,381.0460326392797,3.0575918034256855,31.038877108158264,7.735866528377844,43.35260115606936,60.61806656101424,42.150947390706044,2.399655654793931,54.802319451765946,39.461344234700015,20.94252129839318,76.10062893081762,10.72,80.54094665664914,1.94,66.21160409556313,13.944111813320598,51.9853338585418,33.117640832421976,73.37627537610614,45.50149815463694,43.5849720070055,259,25.217391304347824,Bajo
2025,6206,PAREDONES,6,Libertador General Bernardo O'Higgins,7228,5383353.0,4367235.0,2853179.0,8.32,88.86,37.53,16.18,45.32,2.08,1.27,31.29,8.3,75.99,744.7915052573326,604.2107083563918,394.7397620365246,2.23839638739865,31.473582224481273,8.013871949820173,29.479768786127174,23.69255150554673,38.03323806499418,16.27031098676423,46.66315234580917,30.203198268606464,7.2252776879111416,67.9245283018868,11.23,84.37265214124719,2.02,68.9419795221843,13.90861685390003,26.586160145836953,33.65556713252253,76.65731583171575,35.1176680861348,37.185065610022015,331,4.3478260869565215,Bajo
2025,6301,SAN FERNANDO,6,Libertador General Bernardo O'Higgins,75585,23128449.0,7726.0,14958982.0,9.95,95.38,82.92,67.23,84.49,4.35,2.4,49.95,62.73,85.65,305.992577892439,0.10221604815770324,197.90940001323014,0.9196300925701143,0.005324475637157048,4.017889105443128,48.32369942196531,75.3565768621236,86.0802371123108,71.20413214247283,87.95993674222457,52.63917277864615,65.9225709047773,84.8008385744235,8.96,67.31780616078137,0.8900000000000001,30.37542662116041,1.6476145578834664,61.84013814204445,81.74810199900274,48.846616390970894,67.78752741928231,52.37399970183677,68,80.57971014492755,Medio
2025,6302,CHÉPICA,6,Libertador General Bernardo O'Higgins,15668,6302302.0,8874820.0,3952372.0,8.69,92.58,85.54,41.71,89.38,4.91,2.63,38.08,27.16,81.2,402.2403625223385,566.4296655603779,252.2575950982895,1.2088931841735202,29.505552296309922,5.1212476165505345,33.75722543352601,53.16957210776544,88.85360431883139,43.74260195846336,93.11544544016868,38.36719971143441,27.563895179553537,77.02655485674354,8.4,63.11044327573253,0.6600000000000001,22.52559726962458,11.945231032344658,43.463398770645725,75.23721723915448,42.81802027267855,47.6525499159105,44.22328344614678,245,29.275362318840582,Bajo
2025,6303,CHIMBARONGO,6,Libertador General Bernardo O'Higgins,37258,12332954.0,0.0,5040805.0,8.94,93.95,86.85,39.58,90.39,5.26,2.61,42.55,40.21,83.3,331.0149229695636,0.0,135.2945676096409,0.9948322483808552,0.0,2.7467041443613875,36.64739884393063,64.02535657686215,90.24028792209167,41.450554180566016,94.18028465998947,43.74173379824455,41.637010676156585,80.69531795946891,8.05,60.48084147257702,0.6800000000000002,23.208191126279868,1.2471787975807476,50.33637771039639,75.29037558754905,41.84451629942844,55.35802081129001,44.81529384124893,232,33.04347826086956,Bajo
2025,6304,LOLOL,6,Libertador General Bernardo O'Higgins,7791,4084584.0,4569274.0,1732835.0,8.75,90.55,63.92,25.68,75.05,4.52,2.09,38.61,17.94,79.12,524.2695417789757,586.4810678988576,222.41496598639455,1.5756396791015246,30.550038022047925,4.515392743672101,34.45086705202313,37.083993660855754,65.9680321795279,26.493059291940174,78.00738007380073,39.0044487194902,17.621050361263883,73.39273235499653,8.790000000000001,66.0405709992487,1.2000000000000002,40.95563139931741,12.21369014827385,35.76743035643944,56.822823848422935,53.498101199283056,43.33941047858354,40.32829120620056,312,9.855072463768117,Bajo
2025,6305,NANCAGUA,6,Libertador General Bernardo O'Higgins,18723,7280477.0,0.0,2440494.0,9.1,93.68,85.5,49.02,87.56,5.53,2.63,40.89,45.13,83.6,388.85205362388507,0.0,130.34738022752765,1.1686559606550793,0.0,2.6462680342834948,38.49710982658959,61.885895404120504,88.81126283476236,51.608737759604004,91.19662625197681,41.74582181074907,46.94273697832417,81.21942697414394,7.78,58.45229151014275,0.6600000000000001,22.52559726962458,1.2716413316461914,50.19150261535505,77.2055422821144,40.48894438988366,56.635995254405735,45.15872517468101,221,36.231884057971016,Bajo
2025,6306,PALMILLA,6,Libertador General Bernardo O'Higgins,13060,5762232.0,4862022.0,3273127.0,8.89,93.23,81.86,33.38,83.98,4.89,2.54,40.11,41.91,79.3,441.2122511485452,372.28346094946403,250.62228177641654,1.3260192981198162,19.392397315964363,5.088048043516105,36.06936416184972,58.32012678288435,84.95818778448185,34.778865812977514,87.42224565102794,40.80798364794998,43.470290089507166,73.70719776380153,8.420000000000002,63.260706235912856,0.75,25.597269624573375,8.602154885866762,47.19474547236703,69.05309974949576,44.42898793024312,52.66182383375289,44.388162374345114,241,30.434782608695656,Bajo
2025,6307,PERALILLO,6,Libertador General Bernardo O'Higgins,12493,5408852.0,6508132.0,3442276.0,9.2,92.96,74.57,42.2,83.7,4.4,2.42,43.87,38.85,85.84,432.95061234291205,520.9422876811014,275.5363803730089,1.301189768881117,27.136096230637214,5.5938455716602595,39.653179190751445,56.18066561014259,77.24145231290358,44.26988055525665,87.12704269899842,45.32884453528916,40.17038714547611,85.1327742837177,8.91,66.94214876033058,0.8700000000000001,29.692832764505123,11.343710523726196,47.91692240044702,69.54612518905289,48.317490762417854,56.87733532149432,46.80031683942765,190,45.21739130434783,Bajo
2025,6308,PLACILLA,6,Libertador General Bernardo O'Higgins,9438,4588785.0,0.0,3261701.0,8.98,93.72,79.86,18.94,84.97,4.74,2.51,40.15,36.44,84.67,486.2031150667514,0.0,345.59239245602885,1.4612348403884698,0.0,7.016098823402427,37.109826589595386,62.20285261489698,82.84111358103102,19.240288389110088,88.46599894570375,40.856077912708905,37.57144397713792,83.08874912648498,8.57,64.38767843726522,0.7800000000000002,26.62116040955632,2.8257778879302986,49.656339602246184,63.51580030528162,45.50441942341077,53.83875700544394,43.068218844862564,274,20.869565217391305,Bajo
2025,6309,PUMANQUE,6,Libertador General Bernardo O'Higgins,4559,4546121.0,2440236.0,1645724.0,8.78,92.5,48.77,20.96,60.42,2.57,1.78,35.0,6.98,82.61,997.1750383856108,535.2568545733714,360.9835490239088,2.9969098570146273,27.881747858224635,7.32856483204133,34.79768786127167,52.53565768621237,49.93119508838785,21.41396750242118,62.58302583025831,34.663941324997,5.801790143427155,79.4898672257163,10.74,80.69120961682945,1.51,51.5358361774744,12.735740849093531,43.66667277374202,44.64272947368911,66.11352289715192,39.98519956471348,41.42877311167801,296,14.492753623188406,Bajo
2025,6310,SANTA CRUZ,6,Libertador General Bernardo O'Higgins,41209,12996838.0,18819088.0,13027030.0,9.71,94.2,84.12,54.34,86.79,4.35,2.5,46.87,47.41,84.12,315.38833749909,456.6742216506103,316.1209929869689,0.9478681084603832,23.788346459499518,6.4177805280562605,45.54913294797689,66.00633914421556,87.3504816343813,57.33347681050254,90.38481813389564,48.93591439220872,49.401488191523775,82.12788259958073,8.96,67.31780616078137,0.79,26.96245733788396,10.384665032005387,55.77773604609622,78.35625885959315,47.14013174933267,60.15509506110441,50.36277734962637,102,70.72463768115942,Medio
2025,7101,TALCA,7,Maule,232131,58288323.0,73659995.0,48011572.0,10.62,95.7,84.13,82.27,86.09,3.9,2.43,57.37,68.25,86.5,251.10098608113523,317.3208016163287,206.8296436064119,0.7546589027248016,16.52936997488449,4.19898484697207,56.0693641618497,77.89223454833602,87.36106700539854,87.38835682771979,89.64681075382182,61.56065889142719,71.87533699989216,86.2858141160028,9.41,70.69872276483846,0.8599999999999999,29.35153583617747,7.161004574860454,66.98079935509286,88.13207819564673,50.02512930050797,73.24060333577405,57.107922952376406,28,92.17391304347827,Medio
2025,7102,CONSTITUCIÓN,7,Maule,47004,21010068.0,0.0,11162304.0,9.25,94.11,63.36,58.36,73.01,3.68,2.0,40.15,35.84,82.73,446.98468215471024,0.0,237.47561909624713,1.3433677622463551,0.0,4.821148983885499,40.23121387283237,65.29318541996831,65.37525140256166,61.6593134617454,75.85661570901424,40.856077912708905,36.924404184190664,79.69951083158632,9.63,72.35161532682194,1.29,44.027303754266214,2.054838915377285,52.76219964640034,67.63039352444044,58.18945954054408,52.493330976161964,46.62604452058481,199,42.608695652173914,Bajo
2025,7103,CUREPTO,7,Maule,9519,6567455.0,6229008.0,1668204.0,8.49,92.72,52.26,26.41,70.63,3.25,1.83,31.47,17.12,69.74,689.9311902510768,654.3763000315159,175.24992121021117,2.0735191968631237,34.086728354780355,3.5578640989927863,31.445086705202318,54.27892234548336,53.625489573409546,27.27859679328527,73.3473906167633,30.41962246002164,16.736762644235956,57.005590496156536,10.06,75.58226897069872,1.46,49.829351535836174,13.239370550212088,42.86200452534284,51.417158994486044,62.705810253267444,34.72065853347138,40.98900057135596,300,13.333333333333334,Bajo
2025,7104,EMPEDRADO,7,Maule,3990,4429695.0,0.0,2048605.0,8.17,89.66,49.26,48.73,74.79,3.81,2.11,36.89,8.13,82.1,1110.1992481203008,0.0,513.4348370927319,3.3365928165716188,0.0,10.423578860690546,27.745664739884397,30.031695721077618,50.44987826823329,51.29667491660389,77.73326304691619,36.936395334856314,7.041949746576082,78.59888190076869,9.5,71.37490608564988,1.1800000000000002,40.273037542662124,4.586723892420721,28.888680230481008,59.826605410584456,55.823971814156,40.859075660733694,37.997011401675174,326,5.797101449275362,Bajo
2025,7105,MAULE,7,Maule,61081,17956952.0,8812161.0,11005003.0,9.8,94.8,80.42,70.63,85.98,5.74,2.62,56.32,63.23,87.05,293.9858875918862,144.27008398683716,180.1706422619145,0.8835451855811631,7.515087515155761,3.657762898661937,46.58959537572255,70.7606973058637,83.43389435799725,74.86279995695685,89.53083816552451,60.29818444150534,66.46177073223336,87.24668064290707,7.57,56.874530428249436,0.6699999999999999,22.866894197952213,4.018798533132954,58.67514634079313,82.60917749349288,39.870712313100825,71.33554527221526,51.301875990547,88,74.78260869565217,Medio
2025,7106,PELARCO,7,Maule,9229,23334967.0,5456236.0,3726627.0,8.78,92.1,63.91,33.34,77.24,4.52,2.27,38.19,25.65,83.03,2528.439375880377,591.2055477299816,403.79531910282805,7.598971691777917,30.79613810332135,8.197714779306729,34.79768786127167,49.366085578446864,65.95744680851064,34.73582266221888,80.31628887717449,38.49945893952146,25.935511700636248,80.22361984626136,8.790000000000001,66.0405709992487,1.02,34.81228668941979,15.530941524801998,42.08188671985927,60.336519449301335,50.42642884433425,48.219530162139684,43.31906134008731,269,22.318840579710145,Bajo
2025,7107,PENCAHUE,7,Maule,9181,5506281.0,4323416.0,3459232.0,8.92,91.77,50.17,36.39,70.65,3.29,1.96,39.29,28.22,81.42,599.747413135824,470.90905130160115,376.78161420324585,1.802480873423868,24.529844541668034,7.649291760458555,36.41618497109827,46.751188589540384,51.41314703080343,38.01786290756483,73.3684765419083,39.82205122039196,28.706998813760375,77.41090146750525,10.02,75.2817430503381,1.33,45.39249146757679,11.327205725183484,41.583686780319326,54.266495493425516,60.33711725895744,48.64665050055253,43.23223115168766,271,21.73913043478261,Bajo
2025,7108,RÍO CLARO,7,Maule,14276,8417359.0,8705213.0,4308470.0,8.37,91.52,69.72,37.25,79.15,4.7,2.27,36.26,25.51,82.56,589.6160689268703,609.7795601008686,301.79812272345197,1.7720321315723093,31.76366598309674,6.127002503431797,30.05780346820809,44.77020602218697,72.10754736953531,38.943290648875504,82.32999472851871,36.178910664903206,25.78453574894856,79.40251572327045,8.61,64.68820435762584,1.02,34.81228668941979,13.220900206033614,37.41400474519753,64.46027758230984,49.750245523522814,47.12198737904074,42.39348308722091,284,17.971014492753625,Bajo
2025,7109,SAN CLEMENTE,7,Maule,47380,16227786.0,21802960.0,14995707.0,8.68,93.02,66.5,40.48,72.47,4.67,2.12,38.9,37.42,83.23,342.50287040945545,460.172224567328,316.49867032503164,1.0293581255781183,23.970558858085226,6.425448004496863,33.641618497109825,56.65610142630742,68.69905790197947,42.419025072635314,75.28729573010015,39.35313213899242,38.62827563895179,80.57302585604475,8.64,64.91359879789633,1.17,39.931740614334466,10.475121662720069,45.148859961708624,62.13512623490499,52.4226697061154,52.851477877996324,44.60665108868908,237,31.594202898550726,Bajo
2025,7110,SAN RAFAEL,7,Maule,11230,5649486.0,5212576.0,2962405.0,8.86,93.13,61.13,46.89,79.99,4.97,2.35,42.65,27.62,84.18,503.07088156723063,464.1652715939448,263.7938557435441,1.5119292257723518,24.17855830625839,5.35545284359393,35.72254335260116,57.527733755942926,63.014713665713984,49.31668998170666,83.21560358460727,43.86196946014188,28.059959020813114,82.23270440251575,8.34,62.65965439519158,0.94,32.08191126279863,10.348646791874891,46.62513855427204,65.18233574400931,47.370782828995104,51.384877627823585,44.18235630939498,247,28.695652173913043,Bajo
2025,7201,CAUQUENES,7,Maule,42798,16476758.0,0.0,13568433.0,9.15,93.38,65.63,64.76,77.68,4.32,2.11,38.7,42.65,73.0,384.9889714472639,0.0,317.0342773026777,1.1570458534944381,0.0,6.436321714589155,39.075144508670526,59.508716323296326,67.77813062347835,68.54621758312709,80.78017923036374,39.112660815197785,44.26830583414213,62.700908455625445,8.99,67.54320060105185,1.1800000000000002,40.273037542662124,2.531122522694531,49.29193041598343,72.36817581232306,53.90811907185699,48.69395836832178,45.35866123823596,217,37.391304347826086,Bajo
2025,7202,CHANCO,7,Maule,9446,6465051.0,0.0,1390614.0,8.36,91.51,40.12,37.35,75.98,4.3,2.13,33.88,19.88,71.86,684.4220834215541,0.0,147.2172348083845,2.056962127216181,0.0,2.988754065398254,29.942196531791904,44.690966719492906,40.774849158463,39.05089852577209,78.98787559304165,33.31730191174703,19.713145691793375,60.70929419986024,9.010000000000002,67.69346356123216,1.1600000000000001,39.59044368600683,1.681905397538145,37.31658162564241,52.93787442575891,53.6419536236195,37.913247267800216,36.69831246807183,334,3.4782608695652173,Bajo
2025,7203,PELLUHUE,7,Maule,8578,11525604.0,0.0,5043038.0,9.3,93.11,26.95,20.25,43.34,1.83,1.11,35.64,20.15,81.94,1343.623688505479,0.0,587.9037071578457,4.038126628921167,0.0,11.935420449363336,40.80924855491331,57.36925515055468,26.833915528739283,20.6499515764554,44.57564575645757,35.43344956113983,20.004313598619643,78.319357092942,11.48,86.25093914350113,2.1799999999999997,74.4027303754266,5.324515692761501,49.089251852733994,30.686504287217417,80.32683475946386,44.58570675090049,42.002562668615454,287,17.101449275362317,Bajo
2025,7301,CURICÓ,7,Maule,159968,43294559.0,41797536.0,32616092.0,10.02,95.33,85.73,82.52,88.93,4.62,2.56,54.92,69.05,85.57,270.6451227745549,261.2868573714743,203.89135327065412,0.8133968510775568,13.610538965831639,4.139332679223187,49.13294797687861,74.96038034865295,89.05472636815922,87.65737651996126,92.64101212440697,58.614885174942884,72.73805672382186,84.66107617051013,8.690000000000001,65.28925619834712,0.73,24.914675767918087,6.18775616537746,62.04666416276578,89.78437167084248,45.1019659831326,72.0046726897583,55.025086134375314,41,88.40579710144928,Medio
2025,7302,HUALAÑÉ,7,Maule,10775,5582224.0,7571767.0,1226491.0,8.75,91.38,65.94,40.55,74.98,3.65,2.07,38.66,36.45,79.06,518.0718329466357,702.7161948955917,113.82747099767981,1.5570130849976278,36.604773193584926,2.310886474271298,34.45086705202313,43.660855784469064,68.10627712501324,42.49435058646293,77.93357933579337,39.06456655043885,37.58222797368705,73.2879105520615,9.66,72.57700976709242,1.2200000000000002,41.6382252559727,13.490890917617952,39.055861418246096,62.844735682423185,57.10761751153256,49.978235025395804,44.49546811104312,238,31.30434782608696,Bajo
2025,7303,LICANTÉN,7,Maule,6892,8471933.0,5136691.0,1970889.0,9.37,93.98,45.53,27.11,56.96,3.07,1.53,42.2,33.85,81.0,1229.2415844457341,745.3121009866512,285.96764364480555,3.694362653764216,38.82361131452811,5.8056175190915535,41.618497109826585,64.26307448494458,46.5015348787975,28.03185193156139,58.93516078017923,43.32090898160394,34.77838887091556,76.67714884696018,10.24,76.93463561232157,1.76,60.06825938566552,16.10786382912796,52.94078579738559,44.48951586351271,68.50144749899354,51.592148899826554,46.726352377769274,193,44.34782608695652,Bajo
2025,7304,MOLINA,7,Maule,48949,16797017.0,15727183.0,12130236.0,9.18,93.82,83.35,67.11,88.25,5.91,2.57,45.59,56.9,83.51,343.15342499336043,321.29732987395045,247.8137653476067,1.0313133023224013,16.736508953643547,5.031030501342673,39.421965317919074,62.9952456418383,86.53540806605272,71.07500269019692,91.92409066947813,47.39689791992305,59.63550091663971,81.06219426974147,7.4,55.59729526671675,0.7200000000000002,24.573378839590447,7.599617585769541,51.208605479878685,83.17816714190927,40.085337053153594,62.6981977021014,48.953984992562496,135,61.15942028985507,Bajo
